;	：
arxh	黯然销魂
aryl	傲然屹立
as	暗算
asjm	爱斯基摩
aska	奥斯卡
aslu	奥斯陆
aspl	阿司匹林
asqb	暗送秋波
at	凹凸
atbp	凹凸不平
atjk	凹透镜
atkq	暗通款曲
atsj	按图索骥
atug	安徒生
atyj	哀痛欲绝
au	按时
auaj	碍手碍脚
aubu	爱说不说
aukb	昂首阔步
aulm	安身立命
auma	阿诗玛
auny	爱沙尼亚
auqx	傲视群雄
autq	唉声叹气
autx	昂首挺胸
auvd	安身之地
auvi	安身之处
auvl	安史之乱
av	按照
avbj	安装版
avew	安枕而卧
avff	安知非福
avms	暗中摸索
avrs	安之若素
avwy	安枕无忧
aw	安慰
awhv	奥委会
awjw	爱屋及乌
awtr	暗无天日
ax	爱惜
axbx	爱信不信
axcz	暗箱操作
axfp	按需分配
axjl	爱新觉罗
axuy	暗香疏影
axym	爱惜羽毛
ay	安逸
ayhv	奥运会
ayst	爱因斯坦
ayvv	安营扎寨
ayxv	安于现状
az	暗自
azbk	艾滋病
azfm	爱憎分明
b	不
b	吧
b	比较
b	ㄅ
b	β
b	Β
b	ḃ
b	ƀ
b	Ɓ
b	ɓ
b	Ḃ
b	Ƃ
b	Ƀ
b	В
ba	把
ba	八
ba	叭
ba	ば
ba	バ
baa	巴
baae	𢻷
baai	𧎱
baan	𠛋
baap	巼
baau	𣬷
bab	胈
baba	爸爸
babc	八宝
babd	八百
babi	芭比
babk	把柄
babs	㔜
babu	𧲧
babu	𩨜
bac	爸
bacc	拔草
bacc	釟
bace	鈸
back	鈸
bacs	釛
bacu	鈀
badb	欛
badc	霸道
badc	朳
bade	柭
badk	柭
badn	拔掉
badn	㭭
badu	八度
badu	杷
badu	㿬
badz	巴豆
bae	灞
baeb	㶚
baej	湃
bael	北爱尔兰
baf	粑
bafe	炦
bafg	把风
bafh	八方
bafk	炦
bag	坝
baga	𧺺
bagb	壩
bagb	𧺡
bagc	拔高
bagc	垻
bage	八个
bage	坺
bage	墢
bage	𧺺
bagk	坺
bagk	𧺺
bagl	扒光
bagr	把关
bags	罢工
bagu	八股
bagu	𤜕
bagx	八卦
bah	笆
baha	叐
bahb	秡
bahc	颰
bahd	馛
bahe	拔河
bahe	巴赫
bahe	魃
bahe	叐
bahe	秡
bahe	颰
bahe	馛
bahe	鼥
bahe	𩖽
bahe	𩙥
bahf	疤痕
bahg	鼥
bahh	𩖽
bahi	𫁂
bahj	𩙥
bahk	魃
bahk	秡
bahk	颰
bahk	馛
bahk	鼥
bahl	八荒
bahm	𥝧
bahn	𦫙
baho	馛
bahp	䆉
bahq	鼥
bahu	跋扈
bahu	㸭
bahu	𣬶
bahu	𥝧
bahu	𦫙
bahx	不安好心
baie	扒车
baie	犮
baie	𢇷
baif	䳊
baig	八成
baih	靶场
baih	丷
baii	把持
baik	犮
baik	𢇷
baiu	拔出
baje	軷
baji	吧唧
bajk	軷
bajm	拔尖
bajn	八角
bajn	芭蕉
bajp	巴结
baju	𨊹
baka	𰹻
bake	罢课
bake	𫐈
bakj	猈
baks	把控
baku	疤
baku	夿
baku	𤜱
baku	𰹻
bala	扒拉
balb	巴林
bale	罢了
bali	巴黎
balu	八路
balu	蚆
balw	芭蕾
bam	霸
bama	爸妈
bamb	覇
bamb	䃻
bamb	𩃴
bamc	拔毛
bamc	玐
bamd	把脉
bame	𤤒
bamf	把门
bamk	㺴
bamk	𤣸
bamk	𤤒
bamm	罢免
bamu	豝
bamu	鿱
ban	鲅
bana	鮊
bana	鲌
banb	𩽷
banb	𬶻
banc	𩠀
bane	癹
bane	鮁
bane	𱅄
bank	鮁
bank	𩹏
bano	魞
banu	鲃
banu	䰾
banu	弝
banu	𩠀
bao	钯
baoa	伯
baoc	仈
baoc	𫓥
baoe	钹
baoe	𥎱
baoi	𫔆
baoi	𰦜
baok	𥎱
baop	矲
baos	𰽖
baou	𩚥
bape	𢠭
bapi	扒皮
baq	拔
baq	耙
baq	不安全
baqb	𢺞
baqc	扒
baqc	𦓧
baqe	抜
baqi	霸气
baqi	䎬
baqm	八千
baqn	捌
baqp	䎱
baqr	霸权
bar	吧
bar	跋
barc	叭
bare	䟦
bari	𧿏
barn	哵
baru	跁
baru	𠵺
basc	𩡩
basd	罢赛
base	䮂
bask	䮂
basu	㞎
basu	𢃳
basv	八岁
bat	芭
bat	靶
bata	𩊤
batb	䩗
batc	𩊤
batd	吧台
bate	菝
bate	茇
bate	𦳺
bate	𩊤
batf	䩻
batj	萆
batk	菝
batk	茇
batk	𦳺
batk	𩊤
batm	八天
batu	羓
batv	拔腿
bau	岜
bau	把守
baue	跋涉
baui	八十
baur	峇
bauu	巴蜀
bauu	不谙世事
bauz	把手
bav	妭
bavc	𡚭
bave	八折
bavh	巴掌
bavj	霸占
bavu	霸主
bavu	紦
baw	罢
bawf	把稳
bawh	霸王
bawj	把玩
bawo	把握
bawp	罷
bax	把戏
baxb	靶心
baxi	巴西
baxm	八仙
baxq	罢休
baxx	拔下
baxy	八旬
baya	拔牙
baye	霸业
baye	詙
bayi	八一
bayj	䇑
bayk	詙
bayt	八月
bayu	䶕
bayu	𫜨
bazi	八字
bazu	保安族
bb	滨
bbac	𣉮
bbb	膑
bbb	髌
bbbb	䐔
bbbc	矉
bbbc	臏
bbbc	髕
bbbd	不比不知道
bbbi	并不比
bbbk	不卑不亢
bbcc	鑌
bbcc	𧷟
bbck	攽
bbcl	邠
bbco	𣢏
bbd	彬
bbda	㯽
bbdb	梹
bbdc	办不到
bbdc	槟
bbdc	檳
bbdc	㯽
bbdc	梹
bbdd	椕
bbde	巴不得
bbdn	百般刁难
bbds	巴巴多斯
bbdv	不必当真
bbdy	逼不得已
bbe	濱
bbe	浜
bbec	瀕
bbec	汃
bbec	濵
bbec	濱
bbec	浜
bbeo	濒
bbff	缤纷
bbff	本本分分
bbgr	宾馆
bbhc	馪
bbhd	滨海
bbhd	𡦆
bbhe	滨河
bbig	办不成
bbiy	百步穿杨
bbj	宾
bbja	𡧼
bbjb	步步紧逼
bbjc	賓
bbjc	顮
bbjc	賔
bbjd	𣰨
bbjf	𪇕
bbjg	䨈
bbji	𩴱
bbjj	白白净净
bbjj	边边角角
bbjl	滨江
bbjl	变本加厉
bbjn	鬓角
bbjo	𱂸
bbju	比比皆是
bbju	䚔
bbju	𡦻
bbju	𣰨
bbjx	步步惊心
bbkc	獱
bbke	宾客
bbko	不包括
bbku	必不可少
bbl	八百里
bblb	濒临
bblc	蠙
bbli	宾利
bbll	冰冰凉凉
bbll	斑驳陆离
bblm	殡殓
bbly	巴比伦
bbm	殡
bbma	璸
bbmb	㻞
bbmc	鬓毛
bbmc	殯
bbmc	瑸
bbmc	璸
bbmd	𩆱
bbmh	玢
bbmh	砏
bbmh	霦
bbmm	爸爸妈妈
bbmo	豩
bbnc	䧬
bbnc	𨽗
bbo	镔
bbo	傧
bbob	氞
bboc	儐
bboh	份
bbpc	𧸈
bbpg	宾朋
bbpp	白白胖胖
bbq	摈
bbqa	𢲰
bbqc	擯
bbqi	摈弃
bbqq	北半球
bbrc	𠴇
bbrd	兵败如山倒
bbs	鬓
bbsc	鬢
bbsc	驞
bbsc	鬂
bbss	髩
bbth	棒棒糖
bbtt	蹦蹦跳跳
bbu	豳
bbuh	比不上
bbuh	㟗
bbui	并不是
bbum	帮不上忙
bbuu	并不是说
bbv	缤
bbvc	繽
bbvd	并不知道
bbvj	八拜之交
bbvu	宾主
bbvu	秉笔直书
bbvw	不辨真伪
bbvy	不白之冤
bbvz	八宝粥
bbwj	北部湾
bbwn	被逼无奈
bbww	濒危
bbwx	白璧微瑕
bbwy	步步为营
bbxr	兵不血刃
bbxy	并不需要
bby	斌
bbyc	不必要
bbyc	頻
bbyd	并不一定
bbyf	禀
bbyh	北冰洋
bbyh	虨
bbyj	𨐰
bbyl	彬彬有礼
bbyo	频
bbyu	宾语
bbyu	𥃰
bbyu	𬇄
bbyv	兵不厌诈
bbzh	殡葬
bbzi	半辈子
bbzy	不必在意
bc	报
bc	宝
bca	暴
bcad	㫧
bcae	曝
bcae	㿺
bcaj	曓
bcam	曓
bcan	保安
bcan	闁
bcb	豹
bcba	𦡕
bcbb	𧵢
bcbc	抱抱
bcbc	宝宝
bcbd	脬
bcbe	𤔣
bcbe	𦢊
bcbf	保本
bcbi	包庇
bcbj	包办
bcbk	刨冰
bcbm	褒贬
bcbn	报表
bcbn	保镖
bcbu	胞
bcbu	骲
bcbu	𥄹
bcbu	𦡕
bcbu	𧵢
bcbw	宝贝
bccc	𨰦
bccc	𨰻
bccd	包菜
bcce	鑤
bcch	爆仓
bccj	饱餐
bcco	报错
bccu	䥤
bccu	鉋
bccy	保存
bcda	报答
bcdc	报道
bcdc	报到
bcdi	保底
bcdj	保单
bcdk	保定
bcdm	宝典
bcdp	暴跌
bcds	暴动
bcdu	报毒
bcdu	枹
bce	瀑
bceb	不辞而别
bcen	报恩
bceu	㵡
bcf	爆
bcfa	爆发
bcfg	暴风
bcfh	包房
bcfu	报复
bcfu	炮
bcfu	包袱
bcfw	报废
bcfy	不测风云
bcg	報
bcgc	报告
bcgd	宝盖
bcgd	㙅
bcgd	堢
bcge	饱嗝
bcge	報
bcgj	包干
bcgk	𡉩
bcgl	曝光
bcgm	本草纲目
bcgo	包裹
bcgo	㙸
bcgr	保管
bcgs	包公
bcgu	苞谷
bcgv	宝贵
bcha	鸔
bchb	笣
bchc	𪏶
bche	饱和
bche	犦
bche	忁
bche	鸔
bchf	抱恨
bchi	𥭓
bchi	𩾡
bchj	包含
bchm	𥭓
bchm	𩾡
bchq	𩿓
bchr	包换
bchs	勹
bchu	保护
bchu	䳈
bchu	瓟
bchu	笣
bchu	𪏶
bchw	䈏
bchx	包藏祸心
bci	报仇
bcia	宝刹
bcic	爆炒
bcic	包抄
bcie	包车
bcih	包场
bcii	保持
bciu	爆出
bciu	𠣺
bciz	报酬
bcj	宝剑
bcjb	抱紧
bcjc	寶
bcjc	寳
bcjd	不存芥蒂
bcjd	宲
bcjd	𡧖
bcjf	䴐
bcji	暴击
bcjk	报警
bcjl	褒奖
bcjl	包浆
bcjm	保健
bcjp	保洁
bcju	保举
bcju	寚
bcju	窇
bcjx	报价
bcjy	暴君
bckc	报考
bckd	𤞥
bcke	剥壳
bcki	𤝧
bckj	报刊
bckm	𤝧
bcko	包括
bckr	病从口入
bckr	病从口入，祸从口出
bcks	暴恐
bcku	宝库
bcl	褓
bcl	不错了
bcle	报了
bclg	爆冷
bcli	暴力
bcli	包里
bclj	包揽
bclk	不辞劳苦
bcln	爆料
bclo	包罗
bclp	爆裂
bclq	保留
bclr	暴乱
bclt	褴
bclu	暴露
bclu	袍
bclu	蚫
bclv	𧝘
bclw	堡垒
bcm	雹
bcma	宝马
bcmb	百辞莫辩
bcmc	靌
bcmd	珤
bcme	䤖
bcmf	虣
bcmg	靤
bcmh	𨠖
bcmi	保密
bcmj	饱满
bcmk	报名
bcmk	保命
bcmn	虣
bcmo	薄膜
bcmo	㻄
bcmu	保姆
bcmu	䨌
bcmu	䨔
bcmu	珤
bcmu	虣
bcmu	靤
bcmu	𨠖
bcmv	嫑
bcmw	胞妹
bcn	饱
bcn	鲍
bcn	剥
bcnd	𬲺
bcnf	鳵
bcnj	𩍂
bcnr	保暖
bcnt	暴虐
bcnu	暴怒
bcnu	孢
bcnu	鮑
bco	保
bcoc	賲
bcod	䭋
bcod	𩛞
bcoe	儤
bcof	煲
bcof	䳰
bcog	堡
bcol	飹
bcou	飽
bcou	佨
bcou	铇
bcp	包
bcp	鸨
bcpe	𢼌
bcpe	𤿈
bcpf	駂
bcpf	鴇
bcpg	爆棚
bcpi	报批
bcpj	报盘
bcpj	𠤏
bcpl	𨚔
bcpm	薄片
bcpm	𠣒
bcpm	𱅀
bcpn	包票
bcpn	刨
bcpo	爆破
bcpo	勽
bcpu	㲒
bcpu	怉
bcpu	𣭀
bcpw	包赔
bcq	抱
bcqf	抔
bcqi	抱起
bcqk	报请
bcqm	抱歉
bcqr	保全
bcqr	掊
bcqu	抱屈
bcr	趵
bcre	𨇅
bcrf	保人
bcri	𠹕
bcrm	𠹕
bcrm	𲍹
bcrs	包容
bcru	𡂟
bcsd	𩬽
bcsd	𩭼
bcsh	报丧
bcsi	暴死
bcss	报送
bcsu	䎂
bcsu	髱
bct	薄
bcta	宝塔
bctb	鞄
bctd	爆胎
bctd	葆
bcte	蕔
bcth	煲汤
bctj	报摊
bctk	报亭
bctl	𩊅
bctm	苴
bctn	暴跳
bctr	抱团
bctu	暴徒
bctu	苞
bctu	菢
bctu	鞄
bctv	藵
bctz	包头
bcud	暴晒
bcue	报社
bcuf	报审
bcuh	报上
bcui	宝石
bcuj	宝山
bcuq	抱残守缺
bcuu	报数
bcuu	𡶄
bcuv	报税
bcuz	保守
bcva	爆炸
bcvd	媬
bcvd	緥
bcve	抱着
bcvf	抱枕
bcvg	保证
bcvh	保障
bcvh	暴涨
bcvi	报纸
bcvj	报站
bcvl	包装
bcvl	悲从中来
bcvn	剝
bcvs	保重
bcvu	抱住
bcvy	保准
bcvz	煲粥
bcwf	保温
bcwn	博茨瓦纳
bcwu	宝物
bcww	包围
bcww	保卫
bcx	保鲜
bcxb	报信
bcxi	报喜
bcxk	暴行
bcxl	包厢
bcxl	不辞辛劳
bcxm	保险
bcxn	报销
bcxq	保修
bcxs	胞兄
bcxt	暴雪
bcxx	包下
bcy	褒
bcy	龅
bcya	龅牙
bcye	𠅬
bcye	𧭤
bcyh	保养
bcyi	报以
bcyi	褒义
bcyi	䪨
bcyk	报应
bcym	䪨
bcyr	抱怨
bcyt	包月
bcyu	暴雨
bcyu	齙
bcyv	裒
bcyv	襃
bcyv	袌
bcyz	保佑
bcyz	包邮
bcza	包扎
bczc	暴躁
bczg	暴增
bczh	宝藏
bczi	包子
bczo	宝座
bczu	包租
bd	白
bd	拜
bdb	败
bdb	不得不
bdb	敗
bdbc	百宝
bdbd	拜拜
bdbi	败笔
bdbj	白班
bdbk	百病
bdbk	敗
bdbk	贁
bdbl	宝刀不老
bdbm	百变
bdbp	拜别
bdbq	百毒不侵
bdbt	不得不低头
bdbu	摆布
bdbu	不打不相识
bdbw	百倍
bdbx	不大不小
bdby	百读不厌
bdcc	百草
bdcd	白菜
bdcu	白醋
bdd	柏
bdd	不单单
bdda	栢
bddb	韛
bddc	拜倒
bddd	白带
bddf	𩏞
bddi	白底
bddj	不大对劲
bddk	白丁
bddm	白点
bdds	摆动
bddt	不登大雅之堂
bddu	百度
bddu	摆渡
bddy	棑
bddy	𩎻
bdei	背道而驰
bdei	𣺽
bdep	𤁣
bdeq	拔地而起
bdev	不得而知
bdev	派
bdfa	白发
bdfa	粨
bdfd	𡭢
bdff	百分
bdff	贝多芬
bdfg	白癜风
bdfh	拜访
bdfh	摆放
bdfj	白饭
bdfj	粺
bdfo	拜佛
bdfw	白费
bdge	白鸽
bdgj	白干
bdgk	𡏯
bdgl	白光
bdgo	白果
bdgr	百官
bdgs	白宫
bdgu	白骨
bdh	拜
bdh	稗
bdha	㿟
bdha	𥬝
bdhb	𤙅
bdhc	摆好
bdhe	百合
bdhf	䳆
bdhj	𤽹
bdhk	败坏
bdhl	𦣺
bdho	百货
bdhq	掰
bdhs	不得好死
bdhs	不到黄河心不死
bdhu	白虎
bdhv	拜会
bdhx	白话
bdhy	𦩋
bdii	白痴
bdii	𠫛
bdij	不动产
bdil	庍
bdir	百川
bdiu	摆出
bdiv	𢈕
bdj	不对劲
bdjb	白金
bdjg	兵多将广
bdjg	不当家不知柴米贵
bdji	败绩
bdjk	白净
bdjm	摆件
bdjm	拜见
bdjq	白酒
bdjr	白卷
bdju	败局
bdju	博大精深
bdjw	不懂就问
bdjx	败家
bdjy	败军
bdkd	掰开
bdke	百科
bdke	兡
bdkh	遍地开花
bdkj	猈
bdkn	不大可能
bdko	摆阔
bdlc	蛽
bdle	白了
bdlg	布达拉宫
bdli	背地里
bdli	䙓
bdlj	摆烂
bdlk	白领
bdll	不得了了
bdlm	白脸
bdln	不得了
bdlo	败落
bdlp	襬
bdlu	白露
bdlu	白鹭
bdlw	败类
bdm	百
bdm	帮倒忙
bdma	白马
bdma	瓸
bdmc	白猫
bdmc	䪹
bdmd	不达目的
bdmh	白忙
bdmi	百米
bdmj	摆满
bdmk	摆明
bdmm	白面
bdmn	白描
bdmn	㓦
bdmo	白沫
bdmq	𣧙
bdn	拜年
bdnf	白嫩
bdnl	表达能力
bdnm	百年
bdnn	百鸟
bdns	摆弄
bdo	佰
bdoa	伯
bdop	矲
bdpj	𢛞
bdpk	摆平
bdpn	白嫖
bdpu	摆谱
bdq	摆
bdq	不定期
bdqb	𫖔
bdqf	不得其法
bdqi	白汽
bdqj	捭
bdqj	拝
bdql	百强
bdqp	擺
bdqq	掰
bdqs	不得其所
bdqv	挀
bdqx	北斗七星
bdra	𪡈
bdrc	唄
bdrf	白人
bdri	白日
bdrj	㗑
bdrj	𨃅
bdro	呗
bdru	不动如山
bdrx	不得人心
bdrz	白肉
bdse	白色
bdsh	冰冻三尺，非一日之寒
bdsi	白丝
bdsi	冰冻三尺
bdsr	不打算
bdss	白送
bdsu	败诉
bdsv	百岁
bdt	摆脱
bdta	𦳞
bdtb	鞴
bdtc	䒔
bdtd	百态
bdtg	不断提高
bdth	白糖
bdti	拔得头筹
bdtj	摆摊
bdtj	薜
bdtj	薭
bdtj	𦳞
bdtm	白天
bdtn	白条
bdto	拜托
bdtu	白兔
bdtv	败退
bdty	𩋂
bdtz	白头
bdua	白纱
bdue	摆设
bduh	摆上
bdui	拜师
bduj	拜山
bduj	㠔
bdul	白霜
bduo	白说
bdus	不动声色
bduv	不得善终
bduz	拜寿
bdva	絔
bdvc	百兆
bdvd	不懂装懂
bdve	摆着
bdvf	别当真
bdvg	摆正
bdvh	败仗
bdvi	白纸
bdvz	白昼
bdw	本单位
bdwa	瓸
bdwi	罢
bdwj	百万
bdwl	宝刀未老
bdwp	罷
bdws	㔥
bdwu	白雾
bdww	百味
bdx	北斗星
bdxi	白皙
bdxk	百姓
bdxm	白线
bdxp	拜谢
bdxt	白雪
bdxv	拔刀相助
bdy	不等于
bdya	竡
bdyb	白银
bdyc	白药
bdyc	䢙
bdyh	白羊
bdyi	不得已
bdyj	白眼
bdyk	不答应
bdyl	弊大于利
bdyr	百元
bdyu	白玉
bdyv	步调一致
bdyv	不得已而为之
bdyy	白云
bdyy	膀大腰圆
bdz	半吊子
bdzd	摆在
bdzi	白字
bdzo	白做
bdzu	白族
bdzv	不打自招
bdzz	败走
be	不饿
be	べ
be	ベ
bebj	避而不见
bebj	博而不精
bebt	避而不谈
befm	不二法门
begj	巴尔干
bels	白俄罗斯
beuk	布尔什维克
bevk	巴尔扎克
bevx	不二之选
bf	本
bf	笨
bfan	本案
bfbd	百分百
bfbf	笨笨
bfbi	百分比
bfbm	不方便
bfbn	本表
bfbo	奔波
bfbu	本部
bfbv	百发百中
bfc	坌
bfcc	白发苍苍
bfcc	鐼
bfci	本次
bfct	錛
bfcu	不负此生
bfcz	不复存在
bfd	栟
bfd	本
bfdh	本当
bfdi	本地
bfdj	笨蛋
bfdj	桳
bfdm	翉
bfdr	㮺
bfdr	楍
bfdw	㮥
bfdx	百废待兴
bfeg	𣴞
bfej	𣳰
bfem	泍
bfet	渀
bffc	燌
bfff	本分
bffh	奔放
bffu	奔赴
bfgd	本该
bfgh	坋
bfgo	本国
bfh	笨
bfh	犇
bfhc	百分号
bfhc	𥢊
bfhh	本行
bfho	𬓱
bfhu	暴发户
bfhw	𱸛
bfi	畚
bfih	本场
bfii	奔驰
bfij	軬
bfil	不费吹灰之力
bfim	㡷
bfim	𪊜
bfim	𪎝
bfiu	奔出
bfiu	奙
bfiv	奙
bfjb	本金
bfjc	賁
bfji	本季
bfjo	贲
bfjp	本届
bfjq	本就
bfjt	𨋒
bfjw	輽
bfjx	百废俱兴
bfk	奔
bfkc	獖
bfke	本科
bfkj	本刊
bfkj	夲
bfko	𰡞
bfks	夯
bfku	白费口舌
bflc	蟦
bfld	本来
bflk	本领
bflq	白费力气
bflw	本类
bfly	本轮
bfmf	本门
bfmg	笨萌
bfmk	本名
bfng	本能
bfnm	本年
bfnn	笨鸟
bfnt	𩧼
bfo	锛
bfom	体
bfom	䬱
bfot	倴
bfpc	奔跑
bfpm	㤓
bfpn	本票
bfq	不服气
bfqb	不分青红皂白
bfqi	本期
bfqj	撪
bfqm	本钱
bfqr	不乏其人
bfqt	捹
bfqw	㨧
bfrf	本人
bfri	本日
bfse	本色
bfsh	奔丧
bfst	不负所托
bfst	𩣺
bft	苯
bftc	奔逃
bftg	奔腾
bftg	𦯀
bfti	本体
bftm	本田
bftn	本条
bftu	本土
bfty	悲愤填膺
bfuf	本身
bfug	本省
bfuh	不负韶华
bfui	本事
bfuo	比方说
bfv	百分之
bfvb	百分之百
bfve	本着
bfvi	本质
bfvj	本站
bfvo	笨拙
bfvs	笨重
bfvt	不法之徒
bfvu	笨猪
bfvw	不负众望
bfvy	百分之一
bfvy	捕风捉影
bfvz	本周
bfwf	本文
bfwt	𪑖
bfwu	本无
bfww	本位
bfx	不放心
bfxi	本息
bfxj	白费心机
bfxk	本性
bfxl	本想
bfxn	本校
bfxv	不分轩轾
bfxw	不法行为
bfy	暴风雨
bfye	本页
bfyi	本意
bfyk	本应
bfyr	本源
bfyt	本月
bfyt	逩
bfyw	𣄏
bfyz	不费一兵一卒
bfze	不负责
bfzi	本子
bfzl	不放在眼里
bfzr	不负责任
bfzz	奔走
bg	蹦
bg	甭
bgas	閍
bgbd	半工半读
bgbg	不管不顾
bgbi	笔耕不辍
bgbj	不干不净
bgbj	毕恭毕敬
bgbl	包工包料
bgbl	𣂤
bgbn	𠜳
bgbs	𠡮
bgbt	𦝷
bgbu	蚌埠
bgcb	錋
bgcb	鏰
bgda	蹦跶
bgdd	绷带
bgdh	不敢当
bgdi	蹦迪
bgdj	槰
bgdr	绷断
bgds	榜
bgdt	不共戴天
bgee	不过尔尔
bgfa	迸发
bgfq	㷯
bggb	堋
bggb	塴
bggb	𡎾
bgge	𥀂
bggf	𥛱
bggf	𦂌
bggj	埄
bggn	甏
bggo	𨆊
bggq	埲
bggr	甭管
bggr	𥖗
bggr	𪔑
bggt	不敢苟同
bggt	𧻓
bghj	䑫
bghj	𤙾
bghj	𤫬
bghk	崩坏
bghq	䭰
bghq	𩗴
bghq	𫗉
bght	䑫
bght	𥞩
bgi	祊
bgib	𢉁
bgii	螷
bgii	蠯
bgil	蹦床
bgio	𱤺
bgjb	绷紧
bgjb	𥦜
bgji	蹦极
bgjj	百感交集
bgjk	白骨精
bgjm	不甘寂寞
bgjn	不干胶
bgkb	奟
bgkb	痭
bgkh	𤡭
bgkv	崩溃
bgl	蚌
bglb	䙀
bgle	崩了
bglh	不甘落后
bglj	八国联军
bgll	波光粼粼
bglm	不敢掠美
bglq	𧑑
bgls	𨸂
bglt	𧚭
bglu	不归路
bgm	泵
bgm	甭
bgm	琫
bgmb	䨜
bgmb	𣨥
bgmj	玤
bgmo	𱤺
bgmr	琣
bgms	祊
bgmt	𩂦
bgmw	䨻
bgnb	𢐒
bgnb	𨹹
bgnb	𨻱
bgo	镚
bgob	傰
bgoc	㑟
bgoj	伻
bgpj	崩盘
bgpk	不公平
bgqc	𩑚
bgqe	揼
bgqf	䳞
bgqj	抨
bgql	挷
bgqs	搒
bgqx	卑躬屈膝
bgr	嘣
bgrc	不过如此
bgrj	跰
bgrq	唪
bgrt	跰
bgsg	闭关锁国
bgsy	不管三七二十一
bgta	崩塌
bgtj	博古通今
bgtq	菶
bgtq	䩬
bgtr	鞛
bgts	㔙
bgtt	𩊌
bgtu	𦺑
bgty	不关痛痒
bgtz	包工头
bgu	崩
bgue	迸射
bgui	办公室
bguj	半个世纪
bguo	甭说
bguq	𡶤
bgur	不甘示弱
bgus	兵贵神速
bgus	嵭
bgut	𡾛
bguy	杯弓蛇影
bgv	绷
bgva	𰬭
bgvb	繃
bgvb	綳
bgvb	𡡈
bgve	绷着
bgvf	秉公执法
bgvh	𦅈
bgvh	𫄵
bgvi	绷直
bgvi	䋽
bgvi	𢆸
bgvi	𰬭
bgvj	絣
bgvs	半个钟
bgvt	半个钟头
bgvt	絣
bgvt	𰬔
bgwu	别跟我说
bgwx	报告文学
bgxb	不甘心
bgxl	甭想
bgxq	不感兴趣
bgxu	半个小时
bgxx	不敢相信
bgy	迸
bgya	𨕧
bgyb	不敢越雷池一步
bgyi	𨓁
bgyj	逬
bgyq	不顾一切
bgys	不够意思
bgys	㔙
bgyt	半个月
bgyt	誁
bgyt	𧩱
bgyt	𨕧
bgyu	不甘于
bgyx	不苟言笑
bgzp	不攻自破
bgzu	闭关自守
bgzv	八竿子打不着
bh	帮
bh	不会
bhb	膀
bhba	不会吧
bhbh	帮帮
bhbj	饱汉不知饿汉饥
bhbm	不慌不忙
bhbs	髈
bhcs	鎊
bhd	棒
bhda	棒打
bhdc	北海道
bhdd	变化多端
bhdj	榜单
bhdj	㭋
bhdk	绑定
bhdl	梆
bhdl	𣘙
bhdr	不遑多让
bhdr	棓
bhds	榜
bhds	㮄
bhe	浜
bhel	不寒而栗
bhes	不欢而散
bhfs	𠲑
bhfw	绑匪
bhfw	𤱵
bhg	塝
bhgb	幫
bhgb	幇
bhgc	㙃
bhge	不合格
bhgj	鞤
bhgl	别鹤孤鸾
bhgl	垹
bhgq	㨍
bhgq	埲
bhgs	帮工
bhgv	帮规
bhgx	北回归线
bhh	邦
bhha	氆
bhhe	棒喝
bhhr	稖
bhhs	艕
bhhs	𤚰
bhhu	𢁏
bhhv	帮会
bhhx	白花花
bhhy	不怀好意
bhi	谤
bhif	帮衬
bhig	磅秤
bhil	不合常理
bhiv	棒槌
bhj	白胡椒
bhjb	绑紧
bhji	棒极
bhjn	邦交
bhjx	绑架
bhke	蚌壳
bhku	𣮡
bhl	蚌
bhl	不合理
bhlb	𲀃
bhlc	绑牢
bhld	不回来
bhle	帮了
bhlh	悲欢离合
bhli	白鹤亮翅
bhlj	䖫
bhlq	蜯
bhls	螃
bhls	牓
bhls	𢄎
bhm	磅
bhm	玤
bhma	巴哈马
bhmc	变幻莫测
bhmh	帮忙
bhmj	䂜
bhmj	𠨵
bhml	兵荒马乱
bhml	𱮿
bhms	𨢐
bhni	帮你
bhnj	䰷
bhnj	𬶆
bhnn	𫠌
bhns	䧛
bho	镑
bho	傍
bhpd	帮派
bhpj	不患贫而患不均
bhpn	绑票
bhpq	𢜗
bhq	邦
bhqb	幚
bhqb	𢸌
bhqc	捠
bhqf	百花齐放
bhql	帮腔
bhql	挷
bhqp	𢶶
bhqq	棒球
bhqr	䎧
bhqr	𢮏
bhqs	搒
bhqu	不回去
bhqu	邫
bhqy	不合群
bhr	𠳐
bhre	不好惹
bhrf	帮人
bhsj	保护伞
bhsn	𩦠
bhsr	不划算
bhst	𩮗
bht	蒡
bhtc	並
bhtl	𦰥
bhtm	並
bhts	䩷
bhts	𦾭
bhts	𩍗
bhtu	𣮧
bhui	不合适
bhuo	不好说
bhus	𡽲
bhuy	不合时宜
bhuz	帮手
bhv	绑
bhva	𫄰
bhve	帮着
bhvl	綁
bhvn	不惑之年
bhvs	纺
bhvs	紡
bhvs	縍
bhvs	𫄰
bhvt	抱恨终天
bhvu	帮助
bhvy	百花争艳
bhw	不好玩
bhwf	榜文
bhwi	变幻无常
bhwj	傍晚
bhwo	帮我
bhwq	变化无穷
bhxk	保护性
bhxp	冰魂雪魄
bhxs	帮凶
bhye	㿶
bhye	𠬣
bhyh	榜样
bhyj	榜眼
bhys	不好意思
bhys	旁
bhys	謗
bhyt	竝
bhzd	绑在
bhzi	棒子
bi	比
bi	逼
bi	び
bi	ビ
biaf	鵖
biah	閉
biah	閟
